"atoll_schema","site_version","site_name","fuze_site_id","site_record_id","latitude_degrees","longitude_degrees","street_address","city","county","state","zip_code","sector","azimuth","antenna_model","antenna_manufacturer","antenna_max_gain","antenna_centerline","lte_market","enodeb_id","max_power","main_propagation_model","radio_manufacturer","radio_model","extended_calculation_radius","enodeb_eutrancellfdd","channel_number","pci","antenna_h_bw","mechanical_tilt","electrical_tilt","ret","altitude_amsl","tac","cell_id","technology","band_class","trans_cell_type","site_record_name","site_number","site_code","location_name","fips_county_code","search_ring_id","peoplesoft_location_code","site_on_air_date","c_ran_hub_name","address_description","network_territory","network_market","network_sub_market","network_local_market","site_altitude_amsl","site_surveyed_altitude_amsl","site_support_structure_height","site_structure_type","temporary_site","lra_partner","network_extender_capable","spm_project_id","band_info","channel_bw","combined_cell_code","antenna_latitude","antenna_longitude","number_of_tx_antenna_ports","number_of_rx_antenna_ports","tx_record_id","xmtr_location","duplex_type","coverage_type","threshold","fcc_market_number","sum"
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","1","0",QS6658-3_746MHZ_06DT_PORT1 ,QUINTEL USA INC,"11.028","51","026","026125","44.7712125471966",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026125_1","5230","270","71","0","6.0","6","4248.89777376","6657","1",LTE,"700",Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.842861",-106.530778,"4","4","112074",,,,,,5.386679371615255E8
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","1","0",QS6658-3_2110MHZ_03DT_PORT5 ,QUINTEL USA INC,"15.859","51","026","026125","46.0205999132796",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIE B66A RRH 4x45,"29.999801161218485","026125_1_2","2125","270","63.5","0","3.0","3","4248.89777376","6657","12",LTE,AWS,Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.842861",-106.530778,"4","4","112075",,,,,,2.0171274571580887E8
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","2","120",QS6658-3_746MHZ_10DT_PORT1 ,QUINTEL USA INC,"11.013","51","026","026125","44.7712125471966",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026125_2","5230","271","69.5","0","10.0","10","4248.89777376","6657","2",LTE,"700",Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.842861",-106.530778,"4","4","112076",,,,,,1.9886384195039886E8
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","2","120",QS6658-3_2110MHZ_06DT_PORT5 ,QUINTEL USA INC,"15.994","51","026","026125","46.0205999132796",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIE B66A RRH 4x45,"29.999801161218485","026125_2_2","2125","271","61","0","6.0","6","4248.89777376","6657","22",LTE,AWS,Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.842861",-106.530778,"4","4","112077",,,,,,2.261461647599799E7
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","3","250",QS6658-3_746MHZ_09DT_PORT1 ,QUINTEL USA INC,"10.995","51","026","026125","44.7712125471966",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Nokia,UHBA B13 RRH 4x30,"29.999801161218485","026125_3","5230","272","69.75","5","9.0","9","4248.89777376","6657","3",LTE,"700",Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","6","31.842861",-106.530778,"4","4","112078",,,,,,2.3169279448819047E8
albuquerque,"000X",ELP_ESCONDIDO,"3496915","101129","31.842861",-106.530778,"6280 Los Robles Dr",EL Paso,El Paso,TX,"79912","3","250",QS6658-3_2110MHZ_04DT_PORT5 ,QUINTEL USA INC,"15.983","51","026","026125","46.0205999132796",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,Nokia,UHIE B66A RRH 4x45,"29.999801161218485","026125_3_2","2125","272","63.25","5","4.0","4","4248.89777376","6657","32",LTE,AWS,Macro,"0125 ELP_ESCONDIDO (STA-000X)","0125",STA,ELP_ESCONDIDO - ALT-3 ST FRANCIS on the,"48141","","286623","11/29/2016","","",South Central/South East,South Central,Southwest,El Paso,"4248.89777376","4256.2","60.01536637715046","",No,None (VZW Owned),Yes,"",B4_15MHz_2125,"15","8","31.842861",-106.530778,"4","4","112079",,,,,,2.4185208268013246E7
albuquerque,"000x",LSC_BLACKHAWK,"2769167","577293","32.26836111",-106.7454722,"4790 Stern Drive",Las Cruces,Dona Ana,NM,"88005","1","340",QS8658-3_1960MHZ_03DT_PORT5 ,QUINTEL USA INC,"14.939","56","026","026423","47.7815125038364",WPM_SU_LCR_ELP_TALL_AWS_083016_ALB,"",Unknown,"29.999801161218485","026423_1_4","775","342","64.25","5","3.0","3","3927.16548","6658","14",LTE,PCS,Macro,"0423 LSC_BLACKHAWK (STA-000x)","0423",STA,LSC_BLACKHAWK - ALT-1 Eagle Quick Mart,"35013","","290232","","","",South Central/South East,South Central,Southwest,El Paso,"3927.16548","3927","60.00000192","",No,None (VZW Owned),Yes,"",B2_5MHz_775,"5",P,"32.268361",-106.745472,"2","4","112086",,,,,,4.521623262441348E7
albuquerque,"0000",ELP_HARRING,"2005736","507705","31.5959475",-106.1969856,"1560 FM 1110 Rd",Clint,El Paso,TX,"79836","1","325",QS8656-3_746MHZ_10DT_PORT1 ,QUINTEL USA INC,"12.772","70","026","026208","46.0205999132796",WPM_SU_ELP_LOW_700_112114_PHX,Ericsson,Radio 4449,"29.999801161218485","026208_1","5230","378","63","4","10.0","10","3752.77571064","6657","1",LTE,"700",Macro,"0208 ELP_HARRING (STA-0000)","0208",STA,ELP_HARRING - Alt 1,"48141","","260010","","","",South Central/South East,South Central,Southwest,El Paso,"3752.77571064","3751","75.0000024",Monopole,No,None (VZW Owned),Yes,"15224735",B13_10MHz_5230,"10","026","31.5959475",-106.1969856,"4","4","112087",,,,,,3.6518151996995196E7
albuquerque,"0000",NM4_BUDDYHOLLY,"5049368","102659","34.39889444",-103.1607556,"955 Curry Rd. H",CLOVIS,Curry,NM,"88101","2","100",JAHH-65C-R3B_PORT 2 -45_00DT_0758 ,COMMSCOPE,"13.12","60","025","025223","47.8",WPM_SU_NM_15M_700_052215_ALB,"",Unknown,"29.999801161218485","025223_2","5230","7","65.5","0","0.0","0","4225.72192","6403","2",LTE,"700",Macro,"0223 NM4_BUDDYHOLLY (STA-0000)","0223",STA,NM4_BUDDYHOLLY,"35009","","419449","","","",South Central/South East,South Central,Southwest,Albuquerque,"4225.72192","4222","80.7000025824","",No,None (VZW Owned),No,"",B13_10MHz_5230,"10","5","34.39889444",-103.1607556,"2","2","112088",,,,,,4.913977933129625E8
albuquerque,"0000",NM4_BUDDYHOLLY,"5049368","102659","34.39889444",-103.1607556,"955 Curry Rd. H",CLOVIS,Curry,NM,"88101","1","330",JAHH-65C-R3B_PORT 2 -45_00DT_0758 ,COMMSCOPE,"13.12","60","025","025223","47.8",WPM_SU_NM_15M_700_052215_ALB,"",Unknown,"29.999801161218485","025223_1","5230","6","65.5","0","0.0","0","4225.72192","6403","1",LTE,"700",Macro,"0223 NM4_BUDDYHOLLY (STA-0000)","0223",STA,NM4_BUDDYHOLLY,"35009","","419449","","","",South Central/South East,South Central,Southwest,Albuquerque,"4225.72192","4222","80.7000025824","",No,None (VZW Owned),No,"",B13_10MHz_5230,"10","5","34.39889444",-103.1607556,"2","2","112089",,,,,,2.914701059450588E8
albuquerque,"0000",NM4_BUDDYHOLLY,"5049368","102659","34.39889444",-103.1607556,"955 Curry Rd. H",CLOVIS,Curry,NM,"88101","2","100",JAHH-65C-R3B_PORT 5 +45_02DT_1800 ,COMMSCOPE,"15.052","60","025","025223","44.8",WPM_SU_NM_15M_AWS_052215_ALB,Nokia,RRH2x60-1900,"29.999801161218485","025223_2_4","675","7","66.5","0","2.0","2","4225.72192","6403","24",LTE,PCS,Macro,"0223 NM4_BUDDYHOLLY (STA-0000)","0223",STA,NM4_BUDDYHOLLY,"35009","","419449","","","",South Central/South East,South Central,Southwest,Albuquerque,"4225.72192","4222","80.7000025824","",No,None (VZW Owned),No,"",B2_15MHz_675,"15","9","34.39889444",-103.1607556,"2","4","112090",,,,,,7.39621382919368E8
albuquerque,"0000",NM4_BUDDYHOLLY,"5049368","102659","34.39889444",-103.1607556,"955 Curry Rd. H",CLOVIS,Curry,NM,"88101","3","230",JAHH-65C-R3B_PORT 2 -45_00DT_0758 ,COMMSCOPE,"13.12","60","025","025223","47.8",WPM_SU_NM_15M_700_052215_ALB,"",Unknown,"29.999801161218485","025223_3","5230","8","65.5","0","0.0","0","4225.72192","6403","3",LTE,"700",Macro,"0223 NM4_BUDDYHOLLY (STA-0000)","0223",STA,NM4_BUDDYHOLLY,"35009","","419449","","","",South Central/South East,South Central,Southwest,Albuquerque,"4225.72192","4222","80.7000025824","",No,None (VZW Owned),No,"",B13_10MHz_5230,"10","5","34.39889444",-103.1607556,"2","2","112091",,,,,,3.230137537734841E8
albuquerque,"0000",NM4_BUDDYHOLLY,"5049368","102659","34.39889444",-103.1607556,"955 Curry Rd. H",CLOVIS,Curry,NM,"88101","1","330",JAHH-65C-R3B_PORT 5 +45_02DT_1800 ,COMMSCOPE,"15.052","60","025","025223","44.8",WPM_SU_NM_15M_AWS_052215_ALB,Nokia,RRH2x60-1900,"29.999801161218485","025223_1_4","675","6","66.5","0","2.0","2","4225.72192","6403","14",LTE,PCS,Macro,"0223 NM4_BUDDYHOLLY (STA-0000)","0223",STA,NM4_BUDDYHOLLY,"35009","","419449","","","",South Central/South East,South Central,Southwest,Albuquerque,"4225.72192","4222","80.7000025824","",No,None (VZW Owned),No,"",B2_15MHz_675,"15","9","34.39889444",-103.1607556,"2","4","112092",,,,,,2.759240387721777E8
albuquerque,"0000",ELP_HARRING,"2005736","507705","31.5959475",-106.1969856,"1560 FM 1110 Rd",Clint,El Paso,TX,"79836","1","325",QS8656-3_2100MHZ_02DT_PORT5 ,QUINTEL USA INC,"15.443","70","026","026208","46.9897000433602",WPM_SU_ELP_LOW_AWS_112114_PHX,Ericsson,Radio 8843,"29.999801161218485","026208_1_2","2125","378","62.5","4","2.0","2","3752.77571064","6657","12",LTE,AWS,Macro,"0208 ELP_HARRING (STA-0000)","0208",STA,ELP_HARRING - Alt 1,"48141","","260010","","","",South Central/South East,South Central,Southwest,El Paso,"3752.77571064","3751","75.0000024",Monopole,No,None (VZW Owned),Yes,"15224735",B4_15MHz_2125,"15","026","31.5959475",-106.1969856,"4","4","112094",,,,,,1663997.4286277215
albuquerque,"0000",ELP_HARRING,"2005736","507705","31.5959475",-106.1969856,"1560 FM 1110 Rd",Clint,El Paso,TX,"79836","2","140",QS8656-3_746MHZ_05DT_PORT1 ,QUINTEL USA INC,"12.537","70","026","026208","46.0205999132796",WPM_SU_ELP_LOW_700_112114_PHX,Ericsson,Radio 4449,"29.999801161218485","026208_2","5230","379","62","4","5.0","5","3752.77571064","6657","2",LTE,"700",Macro,"0208 ELP_HARRING (STA-0000)","0208",STA,ELP_HARRING - Alt 1,"48141","","260010","","","",South Central/South East,South Central,Southwest,El Paso,"3752.77571064","3751","75.0000024",Monopole,No,None (VZW Owned),Yes,"15224735",B13_10MHz_5230,"10","026","31.5959475",-106.1969856,"4","4","112095",,,,,,2.769482729077876E7
albuquerque,"0000",ELP_HARRING,"2005736","507705","31.5959475",-106.1969856,"1560 FM 1110 Rd",Clint,El Paso,TX,"79836","2","140",QS8656-3_2100MHZ_02DT_PORT5 ,QUINTEL USA INC,"15.443","70","026","026208","46.9897000433602",WPM_SU_ELP_LOW_AWS_112114_PHX,Ericsson,Radio 8843,"29.999801161218485","026208_2_2","2125","379","62.5","4","2.0","2","3752.77571064","6657","22",LTE,AWS,Macro,"0208 ELP_HARRING (STA-0000)","0208",STA,ELP_HARRING - Alt 1,"48141","","260010","","","",South Central/South East,South Central,Southwest,El Paso,"3752.77571064","3751","75.0000024",Monopole,No,None (VZW Owned),Yes,"15224735",B4_15MHz_2125,"15","026","31.5959475",-106.1969856,"4","4","112096",,,,,,1924231.2669442047
albuquerque,"0000",ABQ_GOLF,"542760","101731","35.249069",-106.675042,"2827 Broadmoor Blvd SE",Rio Rancho,Sandoval,NM,"87124","3","270",SBNHH-1D65B_PORT 2 - +45_03DT_2130 ,ANDREW,"16.077","72","025","025928","40",WPM_SU_ALB_TALL_PCS_112114_PHX,Nokia,RRH2x60-2100,"29.999801161218485","025928_3_7","67086","284","61.75","0","3.0","3","5413.386","6401","37",LTE,AWS3,Macro,"0928 ABQ_GOLF (STA-0000)","0928",STA,ABQ_ATL_GOLF,"35043","","239154","","","",South Central/South East,South Central,Southwest,Albuquerque,"5413.386","5417","75.01920797143806","",No,None (VZW Owned),Yes,"",B66_10MHz_67086,"10","7","35.249069",-106.675042,"2","4","112098",POINT (-106.675042 35.249069),SDL,RSRP,-117.7,,2.0458414805702716E8
albuquerque,"0000",ABQ_GOLF,"542760","101731","35.249069",-106.675042,"2827 Broadmoor Blvd SE",Rio Rancho,Sandoval,NM,"87124","1","340",SBNHH-1D65B_PORT 2 - +45_06DT_2130 ,ANDREW,"15.775","72","025","025928","40",WPM_SU_ALB_TALL_PCS_112114_PHX,Nokia,RRH2x60-2100,"29.999801161218485","025928_1_7","67086","282","59.25","0","6.0","6","5413.386","6401","17",LTE,AWS3,Macro,"0928 ABQ_GOLF (STA-0000)","0928",STA,ABQ_ATL_GOLF,"35043","","239154","","","",South Central/South East,South Central,Southwest,Albuquerque,"5413.386","5417","75.01920797143806","",No,None (VZW Owned),Yes,"",B66_10MHz_67086,"10","7","35.249069",-106.675042,"2","4","112099",POINT (-106.675042 35.249069),SDL,RSRP,-117.7,,1.7318038578926872E7
albuquerque,"0000",ABQ_GOLF,"542760","101731","35.249069",-106.675042,"2827 Broadmoor Blvd SE",Rio Rancho,Sandoval,NM,"87124","2","190",SBNHH-1D65B_PORT 2 - +45_05DT_2130 ,ANDREW,"15.896","72","025","025928","36.9897000433602",WPM_SU_ALB_TALL_PCS_112114_PHX,Nokia,RRH2x60-2100,"29.999801161218485","025928_2_7","67086","283","60.25","0","5.0","5","5413.386","6401","27",LTE,AWS3,Macro,"0928 ABQ_GOLF (STA-0000)","0928",STA,ABQ_ATL_GOLF,"35043","","239154","","","",South Central/South East,South Central,Southwest,Albuquerque,"5413.386","5417","75.01920797143806","",No,None (VZW Owned),Yes,"",B66_10MHz_67086,"10","7","35.249069",-106.675042,"4","4","112108",POINT (-106.675042 35.249069),SDL,RSRP,-120.7,,9.203767009802258E7
albuquerque,"0000",NM6_KITCHENS,"5014712","102323","32.18161667",-103.41493333,RT 128 and Battle Axe Rd.,JAL,Lea,NM,"88252","1","90",HEX658CW0000X-T00-2100-(+45)-BLUE ,AMPHENOL,"15.1","195","026","026704","46.02",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026704_1_2","2100","441","70.5","0","0.0","0","3355.00010736","6659","12",LTE,AWS,Macro,"0704 NM6_KITCHENS (STA-0000)","0704",STA,NM6_KITCHENS,"35025","","394528","","","",South Central/South East,South Central,Southwest,Albuquerque,"3355.00010736","3355","199.000006368","",No,None (VZW Owned),Yes,"",B4_10MHz_2100,"10","8","32.18161667",-103.41493333,"4","4","112123",,,,,,2.75017763597536E9
albuquerque,"0000",NM6_KITCHENS,"5014712","102323","32.18161667",-103.41493333,RT 128 and Battle Axe Rd.,JAL,Lea,NM,"88252","2","200",HEX658CW0000X-T00-2100-(+45)-BLUE ,AMPHENOL,"15.1","195","026","026704","46.02",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026704_2_2","2100","442","70.5","0","0.0","0","3355.00010736","6659","22",LTE,AWS,Macro,"0704 NM6_KITCHENS (STA-0000)","0704",STA,NM6_KITCHENS,"35025","","394528","","","",South Central/South East,South Central,Southwest,Albuquerque,"3355.00010736","3355","199.000006368","",No,None (VZW Owned),Yes,"",B4_10MHz_2100,"10","8","32.18161667",-103.41493333,"4","4","112124",,,,,,2.473467794988939E9
albuquerque,"0000",NM6_KITCHENS,"5014712","102323","32.18161667",-103.41493333,RT 128 and Battle Axe Rd.,JAL,Lea,NM,"88252","3","300",HEX658CW0000X-T00-2100-(+45)-BLUE ,AMPHENOL,"15.1","195","026","026704","46.02",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026704_3_2","2100","443","70.5","0","0.0","0","3355.00010736","6659","32",LTE,AWS,Macro,"0704 NM6_KITCHENS (STA-0000)","0704",STA,NM6_KITCHENS,"35025","","394528","","","",South Central/South East,South Central,Southwest,Albuquerque,"3355.00010736","3355","199.000006368","",No,None (VZW Owned),Yes,"",B4_10MHz_2100,"10","8","32.18161667",-103.41493333,"4","4","112125",,,,,,7.122382513951806E8
albuquerque,"0000",LSC_NM-SU_4_5_8_SC,"2541406","102611","32.279356",-106.753141,NWC Sweet Ave & Stewart St,Las Cruces,Dona Ana,NM,"88003","9","180",HEX654CW0000X-T04-2100-(-45)-BLUE-PRELIMI ,AMPHENOL,"14.7","30","026","026467","46",WPM_SU_LCR_LOW_AWS_083016_ALB,"",Unknown,"29.999801161218485","026467_9_2","2125","0","72.75","0","4.0","","3907.48044","6658","92",LTE,AWS,Outdoor Small Cell,"0467 LSC_NM-SU_4_5_8_SC (03-0000)","0467","03",LSC_NM-SU_8_SC - LSC NMSU 8 SC - ALT 1,"35013","","299338","","","",South Central/South East,South Central,Southwest,El Paso,"3907.48044","3907","35.008963720004324","",No,None (VZW Owned),No,"",B4_15MHz_2125,"15","8","32.279356",-106.753141,"2","2","112129",,,,,,1.065192427916849E7
albuquerque,"0000",NM5_LORDSBURG,"355360","101704","32.346778",-108.739731,Atop Wildcat Hill,Lordsburg,Hidalgo,NM,"88045","1","15",JAHH-65C-R3B_PORT 5 +45_02DT_1800 ,COMMSCOPE,"15.052","80","026","026507","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026507_1_4","775","315","66.5","0","2.0","2","4423.71077148","6658","14",LTE,PCS,Macro,"0507 NM5_LORDSBURG (STA-0000)","0507",STA,NM5_LORDSBURG,"35023","","144305","","","",South Central/South East,South Central,Southwest,El Paso,"4423.71077148","4421","83.000002656","",No,None (VZW Owned),Yes,"",B2_5MHz_775,"5",P,"32.346778",-108.739731,"2","4","112130",,,,,,1.1715057127796416E9
albuquerque,"0000",NM5_LORDSBURG,"355360","101704","32.346778",-108.739731,Atop Wildcat Hill,Lordsburg,Hidalgo,NM,"88045","2","100",JAHH-65C-R3B_PORT 5 +45_02DT_1800 ,COMMSCOPE,"15.052","80","026","026507","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026507_2_4","775","316","66.5","0","2.0","2","4423.71077148","6658","24",LTE,PCS,Macro,"0507 NM5_LORDSBURG (STA-0000)","0507",STA,NM5_LORDSBURG,"35023","","144305","","","",South Central/South East,South Central,Southwest,El Paso,"4423.71077148","4421","83.000002656","",No,None (VZW Owned),Yes,"",B2_5MHz_775,"5",P,"32.346778",-108.739731,"2","4","112131",,,,,,1.2363946324819446E9
albuquerque,"0000",NM5_LORDSBURG,"355360","101704","32.346778",-108.739731,Atop Wildcat Hill,Lordsburg,Hidalgo,NM,"88045","3","250",JAHH-65C-R3B_PORT 5 +45_02DT_1800 ,COMMSCOPE,"15.052","80","026","026507","47.7815125038364",WPM_RU_AZNM_15M_AWS_052215_PHO,Nokia,"2x40AWS","99.99975145152311","026507_3_4","775","317","66.5","0","2.0","2","4423.71077148","6658","34",LTE,PCS,Macro,"0507 NM5_LORDSBURG (STA-0000)","0507",STA,NM5_LORDSBURG,"35023","","144305","","","",South Central/South East,South Central,Southwest,El Paso,"4423.71077148","4421","83.000002656","",No,None (VZW Owned),Yes,"",B2_5MHz_775,"5",P,"32.346778",-108.739731,"2","4","112132",,,,,,6.762512479831643E8
albuquerque,"0000",ABQ_TINGLEY,"480947","103917","35.074167",-106.576778,"310 San Pedro SE",Albuquerque,Bernalillo,NM,"87108","1","30",JAHH-65C-R3B-V2_4DT_850MHZ ,ANDREW,"13.619","66","025","025873","46",WPM_SU_ALB_TALL_700_112114_PHX,"",Unknown,"29.999801161218485","025873_1_5","2460","231","64.75","0","4.0","","5291.99492","6402","15",LTE,Cellular,Macro,"0873 ABQ_TINGLEY (STA-0000)","0873",STA,ABQ_TINGLEY,"35001","","144485","","","",South Central/South East,South Central,Southwest,Albuquerque,"5291.99492","5294","65.00000208","",No,None (VZW Owned),Yes,"2513698",B5_10MHz_2460,"10","025","35.074167",-106.576778,"2","4","112140",,,,,,3.6910049357497907E8
albuquerque,"0000",ABQ_TINGLEY,"480947","103917","35.074167",-106.576778,"310 San Pedro SE",Albuquerque,Bernalillo,NM,"87108","2","150",JAHH-65C-R3B-V2_4DT_850MHZ ,ANDREW,"13.619","66","025","025873","46",WPM_SU_ALB_TALL_700_112114_PHX,"",Unknown,"29.999801161218485","025873_2_5","2460","232","64.75","0","4.0","","5291.99492","6402","25",LTE,Cellular,Macro,"0873 ABQ_TINGLEY (STA-0000)","0873",STA,ABQ_TINGLEY,"35001","","144485","","","",South Central/South East,South Central,Southwest,Albuquerque,"5291.99492","5294","65.00000208","",No,None (VZW Owned),Yes,"2513698",B5_10MHz_2460,"10","025","35.074167",-106.576778,"2","4","112141",,,,,,2.3018607195079482E8
albuquerque,"0000",ABQ_TINGLEY,"480947","103917","35.074167",-106.576778,"310 San Pedro SE",Albuquerque,Bernalillo,NM,"87108","3","270",JAHH-65C-R3B-V2_8DT_850MHZ ,ANDREW,"13.512","66","025","025873","46",WPM_SU_ALB_TALL_700_112114_PHX,"",Unknown,"29.999801161218485","025873_3_5","2460","233","64.75","0","8.0","","5291.99492","6402","35",LTE,Cellular,Macro,"0873 ABQ_TINGLEY (STA-0000)","0873",STA,ABQ_TINGLEY,"35001","","144485","","","",South Central/South East,South Central,Southwest,Albuquerque,"5291.99492","5294","65.00000208","",No,None (VZW Owned),Yes,"2513698",B5_10MHz_2460,"10","025","35.074167",-106.576778,"2","4","112142",,,,,,6.004177155193249E7
albuquerque,"0000",NM6_SPOKAN,"986256","100880","33.008445",-104.437688,NE Corner Hwy. 285/CR-13 & Pueblo Rd,Lake Arthur,Chaves,NM,"88253","1","0",JAHH-65C-R3B-V2_0DT_2100MHZ ,ANDREW,"16.111","142","026","026670","49.0308998699194",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026670_1_2","2050","249","59.75","0","0.0","","3484.25208","6659","12",LTE,AWS,Macro,"0670 NM6_SPOKAN (STA-0000)","0670",STA,NM6_SPOKAN - Hamm Family Farms,"35005","","260129","","","",South Central/South East,South Central,Southwest,Albuquerque,"3484.25208","3481.5","199.000006368","",No,None (VZW Owned),Yes,"",B4_20MHz_2050,"20","6","33.0084489012031",-104.437689954256,"2","2","112147",,,,,,1.2833816320006642E9
albuquerque,"0000",NM6_TERMINAL,"2809987","100938","32.34768444",-104.2448225,"5022 National Parks Hwy",Carlsbad,Eddy,NM,"88220","2","210",QS8658-3_1960MHZ_02DT_PORT5 ,QUINTEL USA INC,"14.998","95","026","026597","47.7815125038364",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026597_2_4","975","307","64.25",-3,"2.0","2","3215.2232","6659","24",LTE,PCS,Macro,"0597 NM6_TERMINAL (STA-0000)","0597",STA,NM6_Terminal - Alt 1,"35015","","300679","","","",South Central/South East,South Central,Southwest,Albuquerque,"3215.2232","3219","100.0000032","",No,None (VZW Owned),Yes,"",B2_15MHz_975,"15",P,"32.34768444",-104.2448225,"2","2","112158",,,,,,4.8312413820870954E8
albuquerque,"0000",NM6_TERMINAL,"2809987","100938","32.34768444",-104.2448225,"5022 National Parks Hwy",Carlsbad,Eddy,NM,"88220","3","290",QS8658-3_1960MHZ_02DT_PORT5 ,QUINTEL USA INC,"14.998","95","026","026597","47.7815125038364",WPM_RU_NM_FLAT_15M_AWS_052215_ALB,"",Unknown,"99.99975145152311","026597_3_4","975","308","64.25",-3,"2.0","2","3215.2232","6659","34",LTE,PCS,Macro,"0597 NM6_TERMINAL (STA-0000)","0597",STA,NM6_Terminal - Alt 1,"35015","","300679","","","",South Central/South East,South Central,Southwest,Albuquerque,"3215.2232","3219","100.0000032","",No,None (VZW Owned),Yes,"",B2_15MHz_975,"15",P,"32.34768444",-104.2448225,"2","2","112159",,,,,,2.7604899367548186E8
